athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Youssef Hossameldeen Khalil Hossameldeen,,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10,NW,Neutral,61,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenessary Kenenbayev,,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10,NW,Neutral,61,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singha Chau,,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10,NW,Neutral,61,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10,NW,Neutral,61,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Said Saber,,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10,NW,Neutral,61,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_06_12_Setubal_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Ryan,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chip Peterson,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Cattin-Vidal,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Heron,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moritz Andreas Bartels,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrik Rakos,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Urbaniak,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Kober,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Ryan,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mattelear,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Novoszath,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin Brantu,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippe Guertin,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Kris Orosz,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Drigan,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davy Billiau,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edwin Seres,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartosz Kubkowski,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alon Lerner,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Zachar,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bence Balzam,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Pavuk,,06/18/2016,FINA World Cup,"Balatonfured, HUN",10,NW,Neutral,47,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_06_18_Balatonfured_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippe Guertin,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chip Peterson,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hedlin,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Cattin-Vidal,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Enderica,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davy Billiau,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Belanger,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tristan Filion,,06/28/2016,FINA World Cup,"Roberval, CAN",10,NW,Neutral,20,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_06_28_Roberval_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Meyer,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomi Stefanovski,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Lehoux,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertrand Venturi,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Pouliot,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Pastor,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Theroux,,06/30/2016,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,16,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_06_30_Roberval_32km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spyridon Gianniotis,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lijun Zu,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Wilimovsky,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Ho,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ous Mellouli,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Ryan,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kane Rae Francis Radford,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Nagy,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Poort,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erwin Maldonado,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marwan Elamrawy,,08/16/2016,Olympic Games,"Rio de Janeiro, BRA",10,NW,Neutral,25,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_08_16_RiodeJaneiro_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippe Guertin,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chip Peterson,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hedlin,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Cattin-Vidal,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Enderica,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davy Billiau,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Belanger,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tristan Filion,,08/13/2016,FINA World Cup,"Lac Memphremagog, CAN",10,NW,Neutral,20,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_08_13_LacMemphremagog_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomi Stefanovski,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele Maria Mento,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Pastor,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_08_20_OhridLake_30km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertrand Venturi,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomi Stefanovski,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele Maria Mento,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saleh Mohammad,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Pastor,,09/04/2016,FINA Grand Prix,"Capri-Napoli, ITA",36,NW,Neutral,16,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_09_04_Capri-Napoli_36km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhongyi Qiao,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jingwei Weng,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruoyu Wang,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenhao Wang,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lidou Han,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chip Peterson,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuuya Kataoka,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zibin Zhang,,10/09/2016,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,30,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
